,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
GPDDA4,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA4pp,Glycerophospholipid Metabolism,1.02996197092998E-23,0,0,0,0,0,0,0,0,0,0,0
GPDDA5,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA5pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GRTT,Cofactor and Prosthetic Group Biosynthesis,0.000168374669022,0.000166060184714,0.000168737318387,0.000163347163709,0.000120036377163,0.000153982455152,0.000158276991867,0.000165937159615,0.000122257852343,0.00012990254147,0.000144012471451,0.000138967748652
GSNK,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
GSNt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GSNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GSPMDA,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GSPMDS,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GTHOXtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GTHOr,Cofactor and Prosthetic Group Biosynthesis,4.52398415868553E-05,4.40895232919154E-05,4.51792223262746E-05,4.33706686912328E-05,2.79829902468487E-05,3.98144761245576E-05,4.13895589573641E-05,4.41779988814427E-05,2.86472480225432E-05,3.12837951873159E-05,3.61513762266202E-05,3.42938482501579E-05
GTHPi,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDHpp,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDabc2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GTHRDabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GTHRDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GTHS,Cofactor and Prosthetic Group Biosynthesis,1.16947309028094E-34,0,0,0,0,0,0,0,0,0,0,0
GTPCI,Cofactor and Prosthetic Group Biosynthesis,0.000460646378627,0.00045364512168,0.000461723176677,0.000447457262811,0.000322174893385,0.000419792964341,0.000431986381927,0.000453810867638,0.000328998401565,0.000350213629923,0.000390467759601,0.000375390294595
GTPCII2,Cofactor and Prosthetic Group Biosynthesis,0.000298517633938,0.000292488921004,0.000296829466787,0.000262462936357,0.000187951742332,0.000247435327383,0.000261497934135,0.000290811904268,0.000182906536605,0.000203705789283,0.000234453970513,0.000233782911304
GTPDPDP,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GTPDPK,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GTPHs,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
GTPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GUACYC,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
GUAD,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
GUAPRT,Nucleotide Salvage Pathway,5.92463786269845E-05,5.77825610833643E-05,5.94739224658733E-05,5.73049034795932E-05,3.54208371497254E-05,5.20486634354703E-05,5.4191535982561E-05,5.81893773508644E-05,3.67320454963553E-05,3.99160582555377E-05,4.66817498948352E-05,4.38129483001195E-05
GUAt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GUAtex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GUAtpp,"Transport, Inner Membrane",1.58267176727914E-36,0,0,0,0,0,0,0,0,0,0,0
GUI1,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GUI2,Alternate Carbon Metabolism,4.59443616689255E-23,0,0,0,0,0,0,0,0,0,0,0
GUR1PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
H2O2tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
H2Otex,"Transport, Outer Membrane Porin",-26.7957585535417,-32.1221694004861,-33.3406235945138,-28.9103954612198,-24.8978180559011,-28.4882623845818,-29.4109722121648,-32.8758379911789,-28.3645406333385,-25.3863177872711,-28.7354932372834,-27.6912981533962
H2Otpp,"Transport, Inner Membrane",-26.7957585535417,-32.1221694004861,-33.3406235945138,-28.9103954612198,-24.8978180559011,-28.4882623845818,-29.4109722121648,-32.8758379911789,-28.3645406333385,-25.3863177872711,-28.7354932372834,-27.6912981533962
H2SO,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
H2St1pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
H2Stex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
H2tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
H2tpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HACD1,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
HACD2,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
HACD3,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
HACD4,Membrane Lipid Metabolism,0.220020639748003,0.216981467779286,0.220487045204,0.213866525209786,0.157169379642177,0.2015765568402,0.207085358386813,0.216858003379853,0.160195191986045,0.170076134160744,0.188434991823094,0.181737717704587
HACD5,Membrane Lipid Metabolism,0.220020639748003,0.216981467779286,0.220487045204,0.213866525209786,0.157169379642177,0.2015765568402,0.207085358386813,0.216858003379853,0.160195191986045,0.170076134160744,0.188434991823094,0.181737717704587
HACD6,Membrane Lipid Metabolism,0.169002775035101,0.166670020348655,0.169360640059746,0.164270835780427,0.120729639684108,0.154833832144168,0.159065371573306,0.166571413024611,0.123051948625101,0.130642840009719,0.144743508516051,0.139601483996672
HACD7,Membrane Lipid Metabolism,0.169002775035101,0.166670020348655,0.169360640059746,0.164270835780427,0.120729639684108,0.154833832144168,0.159065371573306,0.166571413024611,0.123051948625101,0.130642840009719,0.144743508516051,0.139601483996672
HACD8,Membrane Lipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HADPCOADH3,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HBZOPT,Cofactor and Prosthetic Group Biosynthesis,0.0001338,0.000131954186865,0.000134083084737,0.000130050786444,9.55846854117265E-05,0.000122581433635,0.000125931615315,0.000131873830096,9.74221186894318E-05,0.000103432523889,0.000114595336569,0.000110525782098
HCINNMt2rpp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
HCINNMtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
HCO3E,Unassigned,0.24388607792235,0.236177561769509,0.241158223068025,0.234322595632106,0.162708638817701,0.217649182184445,0.224483007018887,0.237752113056784,0.167539751438116,0.177910354155087,0.200125492795048,0.191271342396837
HCYSMT,Methionine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HCYSMT2,Methionine Metabolism,-7.05561886087546E-35,0,0,0,0,0,0,0,0,0,0,0
HDCAtexi,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HDCEAtexi,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HEMEOS,Cofactor and Prosthetic Group Biosynthesis,1.57466902212069E-06,1.56124324043555E-06,1.58441454438214E-06,1.22107119213623E-06,8.76993555866004E-07,1.16793250373574E-06,1.2860095464823E-06,1.53839384516957E-06,8.07856846704103E-07,9.5975384169085E-07,1.15371106485844E-06,1.18224451140597E-06
HEPK1,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HEPK2,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HEPT1,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HEPT2,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HEPT3,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HEPT4,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
HETZK,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
HEX1,Glycolysis/Gluconeogenesis,0,0,2.15965071837507,4.3652997016144,3.13724966714736,4.05287535441747,4.16183270066163,4.42104513352438,3.26890949197175,3.46238063684163,2.57209056538871,1.13472635261598
HEX4,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HEX7,Alternate Carbon Metabolism,9.91679202979047E-22,0,0,0,0,0,0,0,0,0,0,0
HEXt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HG2abcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HG2t3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HG2tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
HISTD,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
HISTP,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
HISabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HISt2rpp,"Transport, Inner Membrane",-2.06571819574375E-26,0,0,0,0,0,0,0,0,0,0,0
HIStex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
HKNDDH,Alternate Carbon Metabolism,3.15782880397173E-23,0,0,0,0,0,0,0,0,0,0,0
HKNTDH,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
HMBS,Cofactor and Prosthetic Group Biosynthesis,7.46798476748057E-06,7.33723037929281E-06,7.45556037544419E-06,6.51127773883956E-06,4.56997673579851E-06,6.13301829722934E-06,6.50993582031131E-06,7.25941669843678E-06,4.46936599160561E-06,5.01539171634315E-06,5.82221348141564E-06,5.75112750435581E-06
HMPK1,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
HOMt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
HOMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
HOPNTAL,Alternate Carbon Metabolism,4.73674320595759E-23,0,0,0,0,0,0,0,0,0,0,0
HPPK2,Cofactor and Prosthetic Group Biosynthesis,0.0004014,0.000395862560596,0.000402249254211,0.000390152359331,0.000286754056235,0.000367744300905,0.000377794845945,0.000395621490287,0.000292266356068,0.000310297571667,0.000343786009706,0.000331577346295
HPPPNDO,Alternate Carbon Metabolism,3.15782880397173E-23,0,0,0,0,0,0,0,0,0,0,0
HPPPNt2rpp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
HPPPNtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
HPYRI,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HPYRRx,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HPYRRy,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HSDy,Threonine and Lysine Metabolism,-0.481219641679949,-0.475599437571035,-0.482479648552882,-0.469034291390225,-0.352047737458988,-0.444247538688095,-0.455548280386046,-0.475416921883357,-0.358257184322973,-0.378943327851373,-0.417008329576416,-0.403251125375861
HSK,Threonine and Lysine Metabolism,0.378806346289494,0.374470300002767,0.380163034318604,0.370741661647567,0.275698923034612,0.350195888271738,0.359006498431913,0.374866049421462,0.281199239955422,0.297180374012472,0.327616543850148,0.31627099351672
HSST,Methionine Metabolism,0.102413295390454,0.101129137568268,0.102316614234278,0.098292629742657,0.076348814424376,0.094051650416356,0.096541781954133,0.100550872461895,0.07705794436755,0.081762953838902,0.089391785726268,0.086980131859141
HSTPT,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
HXAND,Nucleotide Salvage Pathway,0.102578239622522,0.099000510744697,0.101242983980248,0.098448784629194,0.067135438389736,0.091043013064816,0.094012955519468,0.099893989109311,0.06935118942686,0.07366061734652,0.083262334190372,0.079335621894116
HXAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
HXCT,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
HXPRT,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
HYD1pp,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
HYD2pp,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
HYD3pp,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
HYPOE,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
HYXNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
HYXNtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
Htex,"Transport, Outer Membrane Porin",-23.5125299227079,-12.520822307421,-15.2236750798199,-21.4411482528652,-7.72484642748712,-18.0082689898333,-16.5266566582188,-15.0942396858593,-10.6939532820003,-9.70133907499685,-13.3758717081285,-10.1955353926076
ICDHyr,Citric Acid Cycle,4.06135686145814,1.80268722084039,1.32039758583819,1.8676883705798,1.92794616844692,1.43619842417227,1.37293155684762,2.1830468789089,0.793278474779792,1.06695421381065,1.03322516475884,2.68983588012721
ICHORS,,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
ICHORSi,,0,0,0,0,0,0,0,0,0,0,0,0
ICHORT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ICL,Anaplerotic Reactions,0,0,0,0,0,0,0,0,0,0,0,0
IDOND,Alternate Carbon Metabolism,-1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
IDOND2,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
IDONtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
IG3PS,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
IGPDH,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
IGPS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.040303597073838,0.039934606778855,0.040341019204514,0.039184920833132,0.031730704316341,0.037811346808919,0.038614360902738,0.039758796484755,0.031869441981402,0.033710193749658,0.036316872329215,0.035412716835176
ILETA,"Valine, Leucine, and Isoleucine Metabolism",-0.200586228139935,-0.199193788092932,-0.201526098442804,-0.194871330361658,-0.147578203954905,-0.184963456008637,-0.189780454631289,-0.198121126336773,-0.149821005039465,-0.158697287653316,-0.17442951024793,-0.169036275013128
ILEabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ILEt2rpp,"Transport, Inner Membrane",-3.89328408489118E-26,0,0,0,0,0,0,0,0,0,0,0
ILEtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
IMPC,Purine and Pyrimidine Biosynthesis,-0.270980124452959,-0.262852320523192,-0.267835017556897,-0.258672005929226,-0.182904015308527,-0.241370230750707,-0.249029588246869,-0.263435659410171,-0.187463646264135,-0.199472004195806,-0.223601199624266,-0.214404971839537
IMPD,Purine and Pyrimidine Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
IMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
INDOLEt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
INDOLEt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
INDOLEtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
INOSTt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
INSH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
INSK,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
INSTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
INSt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
INSt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
INStex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
IPDDI,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
IPDPS,Cofactor and Prosthetic Group Biosynthesis,0.001269749338044,0.00125224934062,0.001272448613302,0.001233550708226,0.000906593766951,0.001162736790584,0.001194686996356,0.001251442955098,0.000923849312588,0.000981049812302,0.001087109016284,0.001048642184133
IPMD,"Valine, Leucine, and Isoleucine Metabolism",0.343001925209472,0.339027264942206,0.343572568298007,0.332999920798799,0.252530988886809,0.316089881393376,0.324128000880746,0.338260349119388,0.255649583292221,0.271438986430676,0.298103403959265,0.28925029379127
IPPMIa,"Valine, Leucine, and Isoleucine Metabolism",-0.343001925209472,-0.339027264942206,-0.343572568298007,-0.332999920798799,-0.252530988886809,-0.316089881393376,-0.324128000880746,-0.338260349119388,-0.255649583292221,-0.271438986430676,-0.298103403959265,-0.28925029379127
IPPMIb,"Valine, Leucine, and Isoleucine Metabolism",-0.343001925209472,-0.339027264942206,-0.343572568298007,-0.332999920798799,-0.252530988886809,-0.316089881393376,-0.324128000880746,-0.338260349119388,-0.255649583292221,-0.271438986430676,-0.298103403959265,-0.28925029379127
IPPS,"Valine, Leucine, and Isoleucine Metabolism",0.343001925209472,0.339027264942206,0.343572568298007,0.332999920798799,0.252530988886809,0.316089881393376,0.324128000880746,0.338260349119388,0.255649583292221,0.271438986430676,0.298103403959265,0.28925029379127
ISETACabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ISETACtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
K2L4Aabcpp,"Transport, Inner Membrane",0.01167,0.011509008675036,0.011694690574585,0.011342994602378,0.008336870543758,0.010691519660099,0.010983721604817,0.011501999979194,0.008497130979863,0.009021356904234,0.009994974422692,0.009640028976736
K2L4Aabctex,Lipopolysaccharide Biosynthesis / Recycling,0.01167,0.011509008675036,0.011694690574585,0.011342994602378,0.008336870543758,0.010691519660099,0.010983721604817,0.011501999979194,0.008497130979863,0.009021356904234,0.009994974422692,0.009640028976736
KARA1,"Valine, Leucine, and Isoleucine Metabolism",-0.605628189559949,-0.598316443421933,-0.606416443777037,-0.586511607533952,-0.441096937561337,-0.556057451703494,-0.570587832762596,-0.595968814177982,-0.447242329440085,-0.475098965724715,-0.523338164445129,-0.507890881691135
KARA2,"Valine, Leucine, and Isoleucine Metabolism",0.200586228139935,0.199193788092932,0.201526098442804,0.194871330361658,0.147578203954905,0.184963456008637,0.189780454631289,0.198121126336773,0.149821005039465,0.158697287653316,0.17442951024793,0.169036275013128
KDOCT2,Lipopolysaccharide Biosynthesis / Recycling,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
KDOPP,Lipopolysaccharide Biosynthesis / Recycling,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
KDOPS,Lipopolysaccharide Biosynthesis / Recycling,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
KG6PDC,Alternate Carbon Metabolism,2.11428291517189E-23,0,0,0,0,0,0,0,0,0,0,0
Kabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
Kt2pp,Inorganic Ion Transport and Metabolism,2.22592469541003E-05,2.11408383869104E-05,2.18724882227135E-05,2.06417179923587E-05,1.09020499821442E-05,1.82235028661826E-05,1.92532907336458E-05,2.12055063498898E-05,1.13841375590176E-05,1.28079621595511E-05,1.58033679124131E-05,1.46420543922664E-05
Kt3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
Ktex,"Transport, Outer Membrane Porin",2.22592469541003E-05,2.11408383869104E-05,2.18724882227135E-05,2.06417179923587E-05,1.09020499821442E-05,1.82235028661826E-05,1.92532907336458E-05,2.12055063498898E-05,1.13841375590176E-05,1.28079621595511E-05,1.58033679124131E-05,1.46420543922664E-05
L__LACD2,,2.61871955503166E-22,0,0,0,0,0,0,0,0,0,0,0
L__LACD3,,0,0,0,0,0,0,0,0,0,0,0,0
L__LACt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
L__LACtex,,0,0,0,0,0,0,0,0,0,0,0,0
LA4NTpp,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LACZ,Alternate Carbon Metabolism,7.92460257548109E-23,0,0,0,0,0,0,0,0,0,0,0
LACZpp,Alternate Carbon Metabolism,-5.00248300026113E-23,0,0,0,0,0,0,0,0,0,0,0
LADGMDH,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LALADGLUtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
LALADGLUtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
LALALGLUtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
LALALGLUtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
LALDO2x,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LALDO3,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LALGP,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LCADi,Alternate Carbon Metabolism,2.61871955503166E-22,0,0,0,0,0,0,0,0,0,0,0
LCARR,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LCARS,Alternate Carbon Metabolism,-4.08818796431099E-23,0,0,0,0,0,0,0,0,0,0,0
LCTSt3ipp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
LCTStex,"Transport, Outer Membrane Porin",2.92211957521996E-23,0,0,0,0,0,0,0,0,0,0,0
LCTStpp,"Transport, Inner Membrane",5.70613059384846E-23,0,0,0,0,0,0,0,0,0,0,0
LDH_D,Pyruvate Metabolism,-9.45425531643036E-35,0,0,-12.3910785374272,0,-5.08749036499514,-3.09542075056484,-3.07473921507797,-1.62362345612458,0,0,0
LDH_D2,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
LEUTAi,"Valine, Leucine, and Isoleucine Metabolism",0.343001925209472,0.339027264942206,0.343572568298007,0.332999920798799,0.252530988886809,0.316089881393376,0.324128000880746,0.338260349119388,0.255649583292221,0.271438986430676,0.298103403959265,0.28925029379127
LEUabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
LEUt2rpp,"Transport, Inner Membrane",-8.61710359790522E-26,0,0,0,0,0,0,0,0,0,0,0
LEUtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
LGTHL,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LIPACabcpp,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LIPAHT2ex,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LIPAHTex,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LIPATPT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
LIPAabcpp,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
LIPAabctex,Lipopolysaccharide Biosynthesis / Recycling,2.92060482103394E-24,0,0,0,0,0,0,0,0,0,0,0
LIPOt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
LIPOtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
LPADSS,Lipopolysaccharide Biosynthesis / Recycling,0.01167,0.011509008675036,0.011694690574585,0.011342994602378,0.008336870543758,0.010691519660099,0.010983721604817,0.011501999979194,0.008497130979863,0.009021356904234,0.009994974422692,0.009640028976736
LPLIPAL1A120pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A140pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A141pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A160pp,Glycerophospholipid Metabolism,-1.02996197092998E-23,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A161pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A180pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A181pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E120pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E140pp,Glycerophospholipid Metabolism,-2.51634838296183E-24,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E141pp,Glycerophospholipid Metabolism,-7.78327132633794E-24,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E160pp,Glycerophospholipid Metabolism,1.02996197092998E-23,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E161pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E180pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
